date,TCMNOM_Y1
20131209,0.13
20131210,0.14
20131211,0.13
20131212,0.14
20131213,0.14
20131216,0.13
20131217,0.14
20131218,0.13
20131219,0.13
20131220,0.13
20131223,0.14
20131224,0.14
20131225,
20131226,0.13
20131227,0.12
20131230,0.13
20131231,0.13
20140101,
20140102,0.13
20140103,0.13
20140106,0.12
20140107,0.13
20140108,0.13
20140109,0.13
20140110,0.12
20140113,0.11
20140114,0.11
20140115,0.13
20140116,0.11
20140117,0.11
20140120,
20140121,0.12
20140122,0.11
20140123,0.11
20140124,0.11
20140127,0.11
20140128,0.11
20140129,0.11
20140130,0.1
20140131,0.1
20140203,0.11
20140204,0.12
20140205,0.12
20140206,0.13
20140207,0.12
20140210,0.12
20140211,0.12
20140212,0.12
20140213,0.12
20140214,0.11
20140217,
20140218,0.12
20140219,0.11
20140220,0.12
20140221,0.12
20140224,0.11
20140225,0.11
20140226,0.11
20140227,0.11
20140228,0.12
20140303,0.12
20140304,0.12
20140305,0.13
20140306,0.12
20140307,0.13
20140310,0.12
20140311,0.13
20140312,0.12
20140313,0.12
20140314,0.12
20140317,0.13
20140318,0.13
20140319,0.15
20140320,0.14
20140321,0.14
20140324,0.14
20140325,0.13
20140326,0.12
20140327,0.12
20140328,0.13
20140331,0.13
20140401,0.13
20140402,0.12
20140403,0.11
20140404,0.11
20140407,0.11
20140408,0.11
20140409,0.1
20140410,0.09
20140411,0.09
20140414,0.1
20140415,0.11
20140416,0.11
20140417,0.11
20140418,
20140421,0.11
20140422,0.11
20140423,0.11
20140424,0.1
20140425,0.11
20140428,0.1
20140429,0.11
20140430,0.11
20140501,0.1
20140502,0.1
20140505,0.11
20140506,0.1
20140507,0.1
20140508,0.1
20140509,0.1
20140512,0.09
20140513,0.1
20140514,0.1
20140515,0.09
20140516,0.09
20140519,0.09
20140520,0.09
20140521,0.09
20140522,0.09
20140523,0.1
20140526,
20140527,0.09
20140528,0.1
20140529,0.1
20140530,0.1
20140602,0.1
20140603,0.1
20140604,0.1
20140605,0.1
20140606,0.11
20140609,0.11
20140610,0.11
20140611,0.11
20140612,0.1
20140613,0.11
20140616,0.11
20140617,0.11
20140618,0.1
20140619,0.09
20140620,0.09
20140623,0.1
20140624,0.12
20140625,0.11
20140626,0.11
20140627,0.1
20140630,0.11
20140701,0.11
20140702,0.12
20140703,0.11
20140704,
20140707,0.12
20140708,0.11
20140709,0.11
20140710,0.1
20140711,0.11
20140714,0.11
20140715,0.11
20140716,0.11
20140717,0.1
20140718,0.1
20140721,0.11
20140722,0.11
20140723,0.11
20140724,0.11
20140725,0.11
20140728,0.11
20140729,0.12
20140730,0.13
20140731,0.12
20140801,0.13
20140804,0.12
20140805,0.12
20140806,0.11
20140807,0.11
20140808,0.1
20140811,0.1
20140812,0.1
20140813,0.1
20140814,0.1
20140815,0.09
20140818,0.1
20140819,0.11
20140820,0.12
20140821,0.1
20140822,0.1
20140825,0.11
20140826,0.12
20140827,0.11
20140828,0.11
20140829,0.09
20140901,
20140902,0.1
20140903,0.11
20140904,0.1
20140905,0.1
20140908,0.1
20140909,0.11
20140910,0.11
20140911,0.11
20140912,0.11
20140915,0.11
20140916,0.13
20140917,0.12
20140918,0.12
20140919,0.11
20140922,0.1
20140923,0.1
20140924,0.11
20140925,0.1
20140926,0.11
20140929,0.11
20140930,0.13
20141001,0.1
20141002,0.1
20141003,0.11
20141006,0.11
20141007,0.1
20141008,0.1
20141009,0.1
20141010,0.1
20141013,
20141014,0.09
20141015,0.1
20141016,0.1
20141017,0.11
20141020,0.1
20141021,0.1
20141022,0.11
20141023,0.11
20141024,0.11
20141027,0.11
20141028,0.11
20141029,0.11
20141030,0.11
20141031,0.11
20141103,0.12
20141104,0.11
20141105,0.11
20141106,0.12
20141107,0.12
20141110,0.13
20141111,
20141112,0.14
20141113,0.15
20141114,0.15
20141117,0.15
20141118,0.14
20141119,0.15
20141120,0.14
20141121,0.14
20141124,0.14
20141125,0.14
20141126,0.14
20141127,
20141128,0.13
20141201,0.13
20141202,0.14
20141203,0.15
20141204,0.14
20141205,0.18
20141208,0.18
20141209,0.23
20141210,0.21
20141211,0.21
20141212,0.19
20141215,0.22
20141216,0.21
20141217,0.23
20141218,0.25
20141219,0.26
20141222,0.28
20141223,0.26
20141224,0.26
20141225,
20141226,0.26
20141229,0.25
20141230,0.23
20141231,0.25
20150101,
20150102,0.25
20150105,0.26
20150106,0.25
20150107,0.25
20150108,0.23
20150109,0.22
20150112,0.19
20150113,0.2
20150114,0.18
20150115,0.16
20150116,0.17
20150119,
20150120,0.17
20150121,0.17
20150122,0.17
20150123,0.17
20150126,0.18
20150127,0.17
20150128,0.17
20150129,0.17
20150130,0.18
